Memory size: 128, Concurrent number: 2, FileSize: 7.000000
Latency of GetObject(File Size: 64 KB)
0.165874521
0.161754832
0.141812568
0.140512166
0.102381379
0.099947197
0.085144166
0.085120846
0.079138574
0.066438495
0.064879721
0.060235576
0.060232536
0.060015052
0.059829756
0.059690618
0.05912924
0.05872541
0.058249647
0.055972405
0.047480804
0.040937913
0.040233131
0.040215363
0.039800385
0.039616158
0.03947199
0.039158416
0.035407032
0.025446225
0.024901673
0.022257188
0.021783011
0.02114253
0.021029634
0.020955778
0.020851741
0.0208353
0.020767358
0.02075656
0.020276641
0.020124011
0.020122891
0.020114724
0.020039307
0.020014583
0.019967948
0.019955275
0.019916059
0.019907679
0.019888419
0.019874158
0.01986587
0.01960606
0.019466263
0.019000673
0.017970524
0.017000114
0.016161858
0.014876358
