Memory size: 128, Concurrent number: 2, FileSize: 8.000000
Latency of GetObject(File Size: 128 KB)
0.347155621
0.230425256
0.166303163
0.155402447
0.115822326
0.110484516
0.100545673
0.099560184
0.098675262
0.098518944
0.095469095
0.094500364
0.084472021
0.081511018
0.07950598
0.079147546
0.076232388
0.076048753
0.075987564
0.073583234
0.071519843
0.062577597
0.06105223
0.060253284
0.060079437
0.05855798
0.057795355
0.042505386
0.04095825
0.040897298
0.040619065
0.040595726
0.040291814
0.040261733
0.0401429
0.039945048
0.0399261
0.039921932
0.039904311
0.039597624
0.039466759
0.039304533
0.039144166
0.03734454
0.037070461
0.033463343
0.023499501
0.022825085
0.022503195
0.022365481
0.022291296
0.020873424
0.020659116
0.020530182
0.020319784
0.019953462
0.019798295
0.019417275
0.019374913
0.016370514
